"","Own","IntentToBuy","BrandAwareness_Anker","BrandAwareness_Bose","BrandAwareness_JBL","BrandAwareness_Philips","BrandAwareness_Sony","BrandAwareness_UE","BrandAwareness_HarmanKardon","BrandAwareness_Beats","BrandAwareness_None","SubjKnow_r1","SubjKnow_r2","SubjKnow_r3","SubjKnow_r4","SubjKnow_r5","PII_1","PII_2","PII_3","PII_4","PII_5","RelImp_battery","RelImp_weight","RelImp_price","RelImp_sound","Gender","Age","Occupation","Education","Income","brand_awareness","fa","fa2","factor_price.sound","factor_battery","factor_weight","factor_age.occupation.income.education","clusters"
"354",0,0,0,1,1,1,0,0,0,1,0,4,2,2,5,5,6,5,6,5,6,20,10,30,40,2,2,3,4,2,5,0.0106909029916836,0.88585658451994,-0.0594921141696014,-0.284340516207083,-0.171637417953391,-0.37550625064719,4
"355",0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,5,2,4,6,3,40,20,0,40,1,3,1,3,2,1,-1.7004233498462,-0.0985062137556447,-1.15267216798232,1.27253350781632,0.899239706170503,-0.220271919309871,1
"356",0,1,0,0,0,0,0,0,0,0,1,2,3,2,4,2,4,4,3,3,5,30,10,30,30,2,2,3,2,2,1,-0.959995856313931,-0.496610541998173,0.234489131429145,0.493808704817811,-0.154775342593972,-0.727104112557179,2
"357",1,0,0,1,1,0,1,0,0,0,0,3,2,1,4,3,3,3,6,5,3,20,30,20,30,1,2,3,2,2,4,-0.738152586924978,-0.0732857871073154,-0.157228182606478,-0.221344082492385,1.89665777227049,-0.727104112557179,1
"358",1,1,0,0,1,0,0,0,0,0,0,5,4,5,4,5,5,5,5,3,5,30,10,40,20,1,2,1,3,2,2,0.529270618503876,0.143539230963873,0.887398935745855,0.506177758771305,-0.155977493911218,-0.551305181602184,2
"359",0,0,0,1,0,0,0,0,0,0,0,1,1,1,4,1,2,2,2,2,1,20,0,40,40,1,3,1,3,2,2,-1.64583334691427,-1.72702595502763,0.315830822207192,-0.309654206087685,-1.20638608872395,-0.220271919309871,1
"360",1,0,0,0,1,0,0,0,0,0,0,6,7,6,7,7,7,7,7,7,7,3,2,50,45,2,8,1,4,2,2,1.78036309172911,1.95744987074302,0.524489882594018,-1.61260227910969,-1.02954446426155,1.61069332310669,3
"361",0,0,0,1,0,0,1,0,0,1,0,4,3,2,4,3,4,4,3,5,4,30,20,10,40,1,2,3,3,2,4,-0.375618001271563,-0.196132499823421,-0.793743609264359,0.506753340744919,0.881175479493838,-0.551305181602184,1
"362",0,0,0,0,1,1,1,0,0,0,0,2,2,2,5,2,3,3,3,3,3,30,10,50,10,1,3,1,4,2,4,-0.992994363151245,-0.937274433478653,1.54030874006257,0.518546812724799,-0.157179645228465,-0.0444729883548764,1
"363",1,0,0,1,1,1,1,0,0,0,0,7,1,7,2,2,5,5,6,6,5,40,10,20,30,1,2,3,4,1,5,-0.104168708941981,0.859175348700683,-0.124439427288819,1.25958887188921,-0.136711115917307,-0.576568635520943,1
"364",1,0,1,1,1,0,0,0,0,0,0,2,3,4,5,5,5,5,5,5,5,30,10,20,40,2,3,3,4,2,4,-0.127337424082302,0.510087718632185,-0.418420672887566,0.481439650864317,-0.153573191276726,-0.0444729883548764,4
"365",1,0,0,1,1,0,1,0,0,0,0,4,5,3,6,4,5,3,5,5,3,30,0,40,30,2,8,1,4,6,4,0.284158799701379,0.0486708949780495,0.609812067805938,0.468495014937209,-1.18952401336454,2.4149428626017,3
"366",0,0,0,1,1,0,1,0,0,1,0,3,2,2,5,5,3,4,5,4,5,30,0,50,20,1,2,3,3,2,5,-0.176671171754361,-0.125594559855186,1.26272187212265,0.480864068890703,-1.19072616468178,-0.551305181602184,1
"367",0,0,0,1,1,0,0,0,0,0,0,2,2,2,2,2,2,4,3,3,3,15,0,80,5,1,3,1,4,1,3,-1.23494644082922,-0.916521501304999,2.78047941667466,-0.649252600786156,-1.21962573167265,-0.245535373228629,1
"368",1,0,0,1,1,1,1,0,0,0,0,6,6,5,6,6,6,6,6,6,6,20,5,45,30,1,3,3,4,2,5,1.31488618271213,1.2337687946876,0.781079158335506,-0.28462830719389,-0.690213904655919,-0.0444729883548764,1
"369",0,0,0,1,0,0,1,0,0,0,0,2,2,2,4,2,3,3,3,3,3,0,0,100,0,1,3,1,4,2,3,-1.07364505571057,-0.937274433478653,3.64532715690996,-1.79173832441651,-1.24732314734627,-0.0444729883548764,1
"370",1,0,0,1,0,0,0,0,0,1,0,4,4,2,4,3,4,5,5,4,3,20,10,20,50,1,4,2,4,4,3,-0.261968801874923,0.0507875496510562,-0.712401918486312,-0.296709570160577,-0.170435266636145,0.688685043684942,1
"371",0,0,0,0,1,0,0,0,0,0,0,2,2,2,2,2,3,3,3,3,4,30,30,10,30,1,2,3,4,2,2,-1.23494644082922,-0.871203987985094,-0.516156741324442,0.544436084579015,1.91472199894716,-0.37550625064719,1
"372",1,0,0,1,1,1,1,1,1,1,0,6,5,2,5,7,2,3,5,5,4,10,10,20,60,2,3,3,3,3,8,1.14567006177425,-0.316913762007951,-1.00638316408506,-1.07485879118547,-0.187297341995564,-0.0192095344361181,4
"374",0,0,0,0,0,0,1,0,0,0,0,2,2,1,2,2,1,2,1,1,1,30,20,20,30,1,3,3,4,2,2,-1.29646975233995,-2.21999861925598,-0.140833804947649,0.519122394698413,0.879973328176592,-0.0444729883548764,1
"375",1,1,0,1,1,0,1,0,0,1,0,5,6,4,5,6,6,5,6,5,3,10,5,25,60,2,2,3,2,2,5,0.985350103896029,0.687645248039261,-0.818721695896661,-1.08751563612577,-0.704671677380846,-0.727104112557179,2
"376",0,0,0,0,1,0,1,0,0,0,0,1,1,1,7,1,1,1,1,1,1,40,10,20,30,1,2,3,4,2,3,-1.40388126923629,-2.38463658558949,-0.124439427288819,1.25958887188921,-0.136711115917307,-0.37550625064719,1
"377",1,0,1,1,1,1,1,1,0,1,0,4,2,3,6,4,4,5,4,4,6,20,5,15,60,2,2,3,2,1,8,-0.0567887984885389,0.0831854998973929,-1.17765025461463,-0.321735469054372,-0.686607450704181,-0.928166497430931,4
"378",1,1,1,1,1,0,1,1,1,0,0,6,6,4,6,6,5,5,5,5,5,0,0,50,50,2,3,1,4,2,7,1.2533628712014,0.510087718632185,0.38077813532641,-1.85358359418398,-1.24131239076004,-0.0444729883548764,2
"379",0,0,0,0,1,0,0,0,0,0,0,2,2,1,2,2,1,2,2,2,1,20,0,35,45,2,3,3,3,2,2,-1.29646975233995,-1.87091098918749,-0.010624079951163,-0.315838733064432,-1.20578501306533,-0.220271919309871,4
"380",0,1,0,0,1,0,1,0,0,0,0,6,6,4,3,6,3,4,4,3,4,30,20,25,25,2,3,1,4,3,3,1.01141079352342,-0.540752635417244,0.185621097210706,0.52530692167516,0.879372252517969,0.156589396518876,2
"381",0,1,0,0,0,0,0,0,0,1,0,2,2,2,2,2,6,5,6,6,4,25,20,30,25,2,3,3,4,2,2,-1.23494644082922,0.936989937366977,0.365085376569688,0.14241683813946,0.870340139179636,-0.0444729883548764,2
"382",1,1,0,1,1,0,0,0,0,0,0,3,1,2,4,2,7,5,7,7,7,15,15,35,35,1,2,3,3,2,3,-0.999932180361166,1.62817393807601,0.258765599159339,-0.648389227825735,0.336103728434935,-0.551305181602184,2
"383",0,0,0,0,0,0,0,0,0,0,1,1,3,4,2,1,3,3,3,3,4,30,5,35,30,2,3,1,4,3,1,-1.39526639870744,-0.871203987985094,0.422150599617542,0.48115185987751,-0.672149677979254,0.156589396518876,4
"384",0,1,0,0,0,0,1,0,0,1,0,4,4,2,4,4,6,6,6,6,4,30,10,20,40,1,3,3,4,2,3,-0.0523150963246432,1.10162790370048,-0.418420672887566,0.481439650864317,-0.153573191276726,-0.0444729883548764,2
"385",0,1,0,1,1,0,1,0,0,0,0,5,4,5,4,3,6,6,6,6,4,25,25,25,25,1,2,3,3,2,4,0.109963207403317,1.10162790370048,0.177423908381292,0.155073683079761,1.38771447456492,-0.551305181602184,2
"386",0,1,0,0,0,0,1,0,0,1,0,7,7,5,6,6,6,6,6,6,6,25,0,50,25,2,2,3,3,2,3,1.61589745685481,1.2337687946876,1.11573124932328,0.0917894583782564,-1.19915720236149,-0.551305181602184,2
"387",0,1,0,1,1,1,0,0,0,1,0,5,5,2,5,5,3,5,3,3,2,15,15,35,35,2,2,1,3,3,5,0.539000575927646,-0.674068946305197,0.258765599159339,-0.648389227825735,0.336103728434935,-0.350242796728432,2
"388",0,0,0,1,1,1,1,0,0,0,0,2,2,1,3,2,2,2,2,2,2,20,5,45,30,1,3,1,4,2,5,-1.21581905978063,-1.66095550953407,0.781079158335506,-0.28462830719389,-0.690213904655919,-0.0444729883548764,1
"389",1,1,0,1,0,1,0,1,1,0,0,6,7,7,7,6,5,6,6,7,7,20,0,30,50,2,3,3,3,2,5,1.63223269768956,1.33922844985547,-0.337078982109518,-0.322023260041179,-1.20518393740671,-0.220271919309871,2
"390",0,1,1,1,1,1,1,1,1,1,0,7,7,6,7,7,5,5,2,5,5,20,0,30,50,2,2,3,3,2,9,1.96772516647515,0.0126475599291585,-0.337078982109518,-0.322023260041179,-1.20518393740671,-0.551305181602184,2
"391",1,0,1,0,0,0,0,0,0,0,0,2,4,4,2,6,1,3,1,4,1,40,5,5,50,2,8,5,3,3,2,-0.0459865968133599,-1.50553792142001,-1.24259756773384,1.22219391904192,-0.651681148668097,1.63595677702545,3
"392",0,1,0,1,1,0,0,0,0,1,0,5,5,2,5,5,5,5,2,6,4,20,20,10,50,1,2,3,2,3,4,0.539000575927646,0.129851358269755,-1.08772485486311,-0.271395880279975,0.864313404134419,-0.526041727683426,2
"393",1,0,1,0,0,0,0,0,0,0,0,4,4,2,3,4,3,5,4,4,5,30,30,10,30,1,8,5,4,6,2,-0.132965788883969,-0.12676997975602,-0.516156741324442,0.544436084579015,1.91472199894716,2.4149428626017,3
"394",0,1,0,1,1,1,1,0,0,1,0,3,2,2,4,3,4,5,4,6,5,15,25,30,30,1,2,3,3,2,6,-0.676629275414246,0.383663542072145,0.209897564940901,-0.616891010968386,1.37025132354688,-0.551305181602184,2
"395",1,0,0,1,1,1,1,1,0,1,0,1,3,1,4,5,6,6,5,5,4,20,0,35,45,1,3,3,3,2,7,-0.579920125919867,0.752540273631987,-0.010624079951163,-0.315838733064432,-1.20578501306533,-0.220271919309871,1
"396",1,0,0,0,0,0,0,0,0,0,1,3,3,2,4,3,5,4,5,4,4,20,10,30,40,2,3,3,3,3,1,-0.562980076017607,0.0961050629709612,-0.0594921141696014,-0.284340516207083,-0.171637417953391,-0.0192095344361181,4
"397",0,1,0,1,1,1,1,0,0,1,0,6,6,2,6,6,2,6,6,2,6,20,10,30,40,2,3,1,4,2,6,1.13031624817994,-0.0748683172884336,-0.0594921141696014,-0.284340516207083,-0.171637417953391,-0.0444729883548764,2
"398",0,1,0,1,0,1,1,0,0,1,0,2,5,3,5,4,6,6,6,7,5,35,10,50,5,2,2,1,3,1,5,-0.171216042350035,1.3509725930282,1.68729936286194,0.907621423237246,-0.148748607548755,-0.752367566475937,2
"399",0,1,0,1,1,1,1,0,0,0,0,3,5,1,5,5,5,5,5,5,3,20,10,10,60,1,3,3,3,2,5,0.102753114924826,0.377946827645065,-1.36531172280302,-0.309078624114071,-0.169233115318899,-0.220271919309871,2
"400",0,1,0,0,1,0,0,0,0,0,0,3,3,2,6,2,2,2,4,4,4,20,10,40,30,1,2,3,4,2,2,-0.611332396449235,-0.830639358409957,0.593417690147109,-0.271971462253589,-0.172839569270637,-0.37550625064719,2
"401",0,1,0,0,0,1,1,0,0,0,0,2,2,2,6,2,4,4,4,4,4,40,30,30,0,1,3,3,3,1,3,-0.912343670591919,-0.213593357423234,1.08364411290772,1.3473234135109,1.92917977167208,-0.421334304183624,2
"402",0,0,1,1,1,0,1,0,0,1,0,4,3,4,4,6,4,2,2,4,2,25,20,5,50,2,3,2,4,6,6,0.376389738400741,-1.00663695354605,-1.26718913422209,0.111494203255725,0.873345517472752,0.759776551140134,4
"403",0,0,0,1,1,1,1,0,0,1,0,6,6,2,7,7,3,6,3,3,4,30,10,30,30,1,3,1,4,5,6,1.42062064628954,-0.37729008898457,0.234489131429145,0.493808704817811,-0.154775342593972,0.558714166266382,1
"404",0,0,0,0,1,0,1,0,0,1,0,3,2,1,4,3,4,5,5,4,5,20,20,10,50,1,2,3,2,2,4,-0.738152586924978,0.182928440638175,-1.08772485486311,-0.271395880279975,0.864313404134419,-0.727104112557179,1
"405",0,1,0,1,0,0,1,0,0,1,0,2,2,2,2,2,5,5,5,5,4,25,15,25,35,1,2,3,4,1,4,-1.23494644082922,0.444017273138625,-0.100162959558625,0.117390939245665,0.3541679551116,-0.576568635520943,2
"406",1,0,1,1,0,1,1,0,0,1,0,5,5,5,5,5,3,3,3,3,3,10,20,50,20,2,4,2,3,3,6,0.723570510459842,-0.937274433478653,1.22993311680499,-1.00006888549089,0.842642723506016,0.311823727856195,4
"407",1,0,0,1,0,1,1,0,0,0,0,3,2,1,4,3,3,3,3,3,4,15,5,50,30,1,2,3,2,2,4,-0.738152586924978,-0.871203987985094,0.960543437694488,-0.66751839072959,-0.699246017994252,-0.727104112557179,1
"408",0,0,0,1,0,1,1,0,0,0,0,6,5,2,5,6,6,4,6,6,4,15,25,20,40,1,3,2,4,4,4,0.936016356223971,0.772351971033469,-0.44301223937581,-0.62926006492188,1.37145347486412,0.357651781392629,1
"409",0,1,0,0,0,1,1,0,0,1,0,5,6,2,3,5,3,3,1,1,4,15,5,50,30,2,2,3,3,1,4,0.491348390205634,-1.56937924812209,0.960543437694488,-0.66751839072959,-0.699246017994252,-0.752367566475937,2
"410",1,0,0,1,1,1,1,0,0,1,0,4,5,3,4,6,5,4,5,5,4,15,10,60,15,1,2,3,4,2,6,0.542164825683288,0.279379306805117,1.75224667598116,-0.636307964859048,-0.183674909584839,-0.37550625064719,1
"411",1,1,0,0,1,0,1,0,0,0,0,3,2,2,3,2,5,5,5,4,5,20,20,30,30,1,3,3,3,2,3,-0.966933673523852,0.326813474798029,0.218094753770315,-0.246657772372987,0.861909101499927,-0.220271919309871,2
"412",1,0,1,0,1,0,0,0,0,0,0,2,3,4,3,5,2,4,2,2,5,50,25,0,25,2,4,1,2,7,3,-0.288638809200954,-1.13346824038638,-0.719897488413619,2.06952410075826,1.43287504125658,0.940274336396211,4
"413",1,0,0,0,0,0,0,0,0,1,0,6,2,5,5,2,7,7,7,7,1,15,5,40,40,1,2,3,2,2,2,-0.0589761296348722,1.56102719778166,0.307633633377778,-0.679887444683084,-0.698043866677006,-0.727104112557179,1
"414",1,1,0,1,1,1,0,0,0,1,0,6,2,1,6,6,6,5,5,6,7,20,10,30,40,1,2,3,4,1,5,0.614196139082646,0.969387887613313,-0.0594921141696014,-0.284340516207083,-0.171637417953391,-0.576568635520943,2
"415",0,1,0,1,1,0,0,0,1,1,0,2,2,3,5,3,4,4,5,4,5,30,10,30,30,2,3,3,2,2,5,-0.721817346090233,0.0182904743046674,0.234489131429145,0.493808704817811,-0.154775342593972,-0.396070850264865,2
"417",1,0,0,0,1,1,1,0,0,1,0,4,3,3,4,3,5,5,5,6,4,18,2,35,45,2,2,1,4,2,5,-0.314094689760831,0.627291516972781,-0.0139029554829289,-0.463932028502591,-1.00244812424655,-0.37550625064719,4
"418",1,1,0,1,0,0,0,0,0,1,0,2,2,5,3,3,6,7,6,6,1,25,5,20,50,1,2,3,2,2,3,-0.760072108187421,1.06805453355331,-0.704204729656897,0.0735236684348223,-0.678777488683095,-0.727104112557179,2
"419",1,0,0,1,1,1,1,0,1,1,0,6,6,2,3,6,6,5,6,6,6,30,5,25,40,2,2,3,3,2,7,0.888364170501958,1.0691308283541,-0.230759204699169,0.468782805924016,-0.670947526662008,-0.551305181602184,4
"420",1,1,0,0,0,0,0,0,0,0,1,4,5,2,4,6,6,6,6,5,2,30,20,20,30,2,6,1,4,5,1,0.480641514172556,0.786212768879209,-0.140833804947649,0.519122394698413,0.879973328176592,1.55181395314332,3
"421",0,1,0,0,0,0,0,0,0,0,1,4,4,2,4,5,5,4,5,5,4,20,20,10,50,1,2,1,3,2,1,0.157338609225637,0.279379306805117,-1.08772485486311,-0.271395880279975,0.864313404134419,-0.551305181602184,2
"422",1,1,0,0,0,0,1,0,0,0,0,4,4,3,4,4,4,5,5,4,4,20,10,30,40,2,3,1,4,7,2,0.00920821518608855,0.116857995144616,-0.0594921141696014,-0.284340516207083,-0.171637417953391,0.960838936013887,2
"423",1,0,0,0,1,0,0,1,0,0,0,2,2,2,2,2,5,5,5,5,5,10,10,15,65,1,2,3,2,1,3,-1.23494644082922,0.510087718632185,-1.33283806624341,-1.08104331816222,-0.186696266336941,-0.928166497430931,1
"424",1,0,0,0,1,0,0,0,0,0,0,4,4,4,4,3,5,5,5,5,5,40,10,30,20,1,3,3,4,3,2,-0.13892217885346,0.510087718632185,0.528470377027891,1.27195792584271,-0.137913267234553,0.156589396518876,1
"425",0,0,0,1,1,0,0,0,0,1,0,6,6,4,6,7,4,4,4,4,4,20,10,25,45,2,2,3,2,2,4,1.46301657675168,-0.213593357423234,-0.385947016327957,-0.29052504318383,-0.171036342294768,-0.727104112557179,4
"426",0,1,0,1,0,0,1,0,1,0,0,3,4,1,2,4,2,2,3,2,6,15,5,30,50,1,4,1,2,3,4,-0.462501867700071,-1.23086034132549,-0.345276170938933,-0.692256498636578,-0.69684171535976,0.136024796901201,2
"427",0,0,0,1,1,0,0,0,0,1,0,3,5,4,4,5,4,5,4,4,4,20,10,40,30,2,4,2,3,1,4,0.206672356897695,-0.0489553910897263,0.593417690147109,-0.271971462253589,-0.172839569270637,-0.0903010418913103,4
"428",0,1,1,1,1,1,1,0,0,1,0,2,3,1,4,4,5,5,5,6,5,20,10,30,40,1,3,1,3,2,7,-0.602211756724103,0.693361962466341,-0.0594921141696014,-0.284340516207083,-0.171637417953391,-0.220271919309871,2
"429",1,0,0,0,0,0,0,1,0,0,0,3,4,2,3,3,4,5,4,4,4,20,0,40,40,1,3,1,4,5,2,-0.529981569180293,-0.0489553910897263,0.315830822207192,-0.309654206087685,-1.20638608872395,0.558714166266382,1
"430",1,0,0,0,1,0,0,1,0,0,0,3,4,2,4,4,5,5,5,5,4,20,20,50,10,1,4,1,4,5,3,-0.239677171070688,0.444017273138625,1.52391436240374,-0.221919664465999,0.859504798865435,0.889747428558695,1
"431",0,0,0,1,0,1,1,0,1,1,0,3,5,2,3,3,3,3,3,3,2,15,5,65,15,2,3,3,3,1,6,-0.416332369783654,-1.00334487897221,1.93990814416955,-0.648964809799349,-0.701049244970121,-0.421334304183624,4
"432",0,0,0,1,1,0,0,1,1,1,0,6,6,6,6,6,5,5,6,5,5,30,20,35,15,2,2,3,4,2,6,1.37640949422286,0.675901104866527,0.838530901527417,0.537675975628654,0.878170101200723,-0.37550625064719,4
"433",1,1,0,1,0,0,1,0,0,1,0,5,6,2,6,6,1,3,3,2,5,15,25,30,30,2,3,1,4,7,4,0.942954173433891,-1.2761778546454,0.209897564940901,-0.616891010968386,1.37025132354688,0.960838936013887,2
"434",0,1,0,0,0,0,0,0,0,1,0,4,2,3,5,5,5,6,6,2,6,30,10,15,45,2,3,1,4,4,2,0.0722142145024154,0.356786785191127,-0.744875575045921,0.47525512388757,-0.152972115618103,0.357651781392629,2
"435",0,0,0,1,0,0,1,0,0,0,0,4,4,3,3,6,3,3,3,4,4,25,15,25,35,2,2,1,4,4,3,0.347864933727323,-0.687929744150938,-0.100162959558625,0.117390939245665,0.3541679551116,0.0266185191003157,4
"436",1,0,0,0,0,0,0,1,0,0,0,5,5,3,5,6,4,4,5,5,4,28,13,27,32,1,2,2,3,2,2,0.810177592988658,0.135494272645264,0.0630960013963575,0.345772967577013,0.152276843565313,-0.551305181602184,1
"437",0,1,0,1,1,0,1,0,0,1,0,6,6,5,6,6,5,5,6,5,6,15,5,30,50,2,3,3,3,2,5,1.31488618271213,0.741971550360086,-0.345276170938933,-0.692256498636578,-0.69684171535976,-0.220271919309871,2
"438",1,0,0,1,1,0,1,0,0,1,0,7,7,5,7,7,1,1,2,1,1,30,10,50,10,2,4,1,3,2,5,1.90620185496442,-2.21882319935515,1.54030874006257,0.518546812724799,-0.157179645228465,0.110761342982442,4
"439",1,1,0,1,1,0,0,0,0,0,0,3,4,3,6,5,5,2,5,4,5,20,10,20,50,2,3,3,4,2,3,0.192801231108975,-0.167100424202495,-0.712401918486312,-0.296709570160577,-0.170435266636145,-0.0444729883548764,2
"440",0,1,0,0,0,0,0,0,0,1,0,4,2,1,5,4,7,7,7,6,7,20,10,20,50,1,5,3,4,2,2,-0.260486114069328,1.77417562690887,-0.712401918486312,-0.296709570160577,-0.170435266636145,0.61759353622975,2
"441",1,1,0,1,1,1,0,0,0,1,0,2,2,1,4,1,5,3,4,5,5,40,0,50,10,1,3,3,4,3,5,-1.34482207277158,0.0149983997308266,1.5567031177214,1.2590132899156,-1.17386408932236,0.156589396518876,2
"442",0,0,0,1,1,0,0,0,0,0,0,2,4,2,4,2,4,4,4,4,4,20,20,30,30,2,4,3,4,4,3,-0.846346656917292,-0.213593357423234,0.218094753770315,-0.246657772372987,0.861909101499927,0.688685043684942,4
"443",1,0,0,1,0,1,1,0,0,0,0,5,6,4,6,6,5,5,5,5,5,37,3,33,27,2,3,1,4,3,4,1.06600079645535,0.510087718632185,0.441838137085338,1.01584595503742,-0.866815098854875,0.156589396518876,4
"444",0,0,0,0,1,0,1,0,0,1,0,4,3,2,5,1,5,5,5,5,4,33,30,17,20,1,2,4,4,2,4,-0.714274719812797,0.444017273138625,0.0290744953768786,0.786539188653929,1.91893911563291,-0.37550625064719,1
"445",1,0,0,1,1,1,1,0,1,1,0,5,5,3,4,5,5,5,5,5,5,25,25,25,25,2,3,3,3,2,7,0.519873194879052,0.510087718632185,0.177423908381292,0.155073683079761,1.38771447456492,-0.220271919309871,4
"446",1,0,0,1,1,0,0,1,0,0,0,4,4,4,4,4,5,5,5,5,5,20,0,20,60,2,3,1,2,7,4,0.0707315266968203,0.510087718632185,-0.989988786426229,-0.334392313994673,-1.20398178608946,0.609241074103898,4
"447",1,0,0,1,1,1,1,1,0,1,0,6,5,5,3,6,4,4,4,4,4,10,10,50,30,2,3,3,3,2,7,0.959284905637514,-0.213593357423234,0.952346248865073,-1.03775162932499,-0.190903795947302,-0.220271919309871,4
"448",0,1,0,0,0,0,0,0,0,1,0,6,6,4,5,4,2,3,2,2,6,20,10,20,50,1,2,3,3,1,2,0.753404767541514,-1.23203576122633,-0.712401918486312,-0.296709570160577,-0.170435266636145,-0.752367566475937,2
"449",1,0,0,0,1,0,0,0,0,0,0,7,7,3,6,6,7,7,7,4,7,20,10,20,50,1,2,3,3,2,2,1.49285083383335,1.40762713924056,-0.712401918486312,-0.296709570160577,-0.170435266636145,-0.551305181602184,1
"450",0,1,0,1,1,0,0,0,0,1,0,3,2,4,2,5,3,4,4,5,4,10,30,20,40,2,3,3,4,2,4,-0.295576626410874,-0.174204147748932,-0.451209428205224,-0.999493303517279,1.87979569691107,-0.0444729883548764,2
"451",0,1,0,1,1,1,1,0,1,1,0,6,4,2,5,6,3,5,3,3,5,25,5,50,20,2,6,1,4,7,7,0.822367156827331,-0.475857609824518,1.25452468329323,0.110630830295304,-0.682383942634833,1.95393872289083,3
"452",1,0,0,1,1,1,1,0,0,1,0,6,4,5,7,7,6,5,6,6,7,25,10,25,40,1,2,3,3,2,6,1.37789218202846,1.13520127384766,-0.238956393528583,0.0985495673286172,-0.162605304615059,-0.551305181602184,1
"453",0,0,0,0,0,0,0,0,0,1,0,3,6,1,3,6,1,1,5,1,1,25,15,50,10,1,2,3,3,1,2,0.264754634753094,-1.72138304065212,1.53211155123315,0.1483135741294,0.351162576818485,-0.752367566475937,1
"454",0,1,0,1,1,0,0,0,0,0,0,5,5,5,5,5,5,5,4,5,5,20,10,30,40,2,3,1,4,3,3,0.723570510459842,0.344274332397843,-0.0594921141696014,-0.284340516207083,-0.171637417953391,0.156589396518876,2
"455",0,1,0,1,1,1,0,0,0,1,0,3,2,2,4,3,5,4,6,6,4,10,10,10,70,1,2,3,2,1,5,-0.676629275414246,0.628466936873615,-1.65929296840177,-1.08722784513896,-0.186095190678318,-0.928166497430931,2
"456",1,0,0,0,1,0,1,1,0,0,0,4,4,2,5,5,6,7,7,6,7,15,15,20,50,1,2,3,3,2,4,0.237989301784962,1.63029059274901,-0.720599107315727,-0.666942808755976,0.337906955410805,-0.551305181602184,1
"457",1,0,0,0,1,0,0,0,0,0,0,5,3,3,2,4,6,6,5,5,1,25,10,25,40,1,3,3,3,1,2,-0.0783802945831578,0.554328937151308,-0.238956393528583,0.0985495673286172,-0.162605304615059,-0.421334304183624,1
"458",0,0,1,0,1,0,0,0,1,1,0,2,2,2,6,2,2,5,2,2,5,20,10,5,65,1,4,1,4,4,5,-0.912343670591919,-0.968830274052869,-1.69176662496138,-0.315263151090818,-0.168632039660276,0.688685043684942,1
"459",0,1,0,0,0,0,1,0,0,1,0,4,4,4,6,5,5,6,5,5,2,30,10,20,40,1,2,3,2,2,3,0.441686617365752,0.476514348485014,-0.418420672887566,0.481439650864317,-0.153573191276726,-0.727104112557179,2
"460",0,0,0,1,0,0,0,0,0,0,0,2,2,2,2,2,3,2,3,3,3,35,10,20,35,1,3,1,2,2,2,-1.23494644082922,-1.10191239981216,-0.271430050088193,0.870514261376764,-0.145142153597017,-0.396070850264865,1
"461",0,1,0,1,1,1,1,1,1,1,0,4,7,2,7,6,4,4,4,4,4,30,20,20,30,2,3,3,4,5,8,0.949891990643812,-0.213593357423234,-0.140833804947649,0.519122394698413,0.879973328176592,0.558714166266382,2
"462",0,0,0,0,0,1,1,0,0,0,0,2,2,2,2,2,7,7,6,6,4,25,25,40,10,1,3,1,4,2,3,-1.23494644082922,1.41015090419385,1.15678861485636,0.173627264010002,1.38591124758905,-0.0444729883548764,1
"463",1,0,0,0,0,0,0,1,0,0,0,6,2,5,6,6,3,7,3,5,5,5,5,20,70,2,7,1,4,2,2,0.860289385125573,0.21996681051081,-1.29216722085439,-1.48277477361497,-0.712501639401932,1.27966006081438,3
"464",0,1,0,1,0,0,0,0,0,0,0,2,3,1,3,3,5,5,3,5,5,25,20,30,25,2,3,1,4,3,2,-0.892516154833709,0.178460946163501,0.365085376569688,0.14241683813946,0.870340139179636,0.156589396518876,2
"465",1,0,0,1,0,1,0,0,0,0,0,2,2,1,3,2,4,4,5,5,5,10,10,10,70,1,3,3,3,2,3,-1.21581905978063,0.201564718138823,-1.65929296840177,-1.08722784513896,-0.186095190678318,-0.220271919309871,1
"466",0,0,0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,15,25,35,25,1,2,1,4,2,3,-1.23494644082922,-1.66095550953407,0.536352467099256,-0.610706483991639,1.36965024788825,-0.37550625064719,1
"467",1,1,0,0,0,0,0,0,0,0,1,5,5,3,3,3,4,5,4,5,4,40,10,10,40,2,3,4,4,1,1,0.0199150912191668,0.13431885274443,-0.77734923160553,1.24721981793572,-0.135508964600061,-0.245535373228629,2
"468",1,1,0,1,1,0,0,0,0,0,0,6,5,4,5,6,5,5,5,6,5,60,0,20,20,2,3,3,3,2,3,1.05906297924543,0.693361962466341,0.185936195968756,2.7782045701049,-1.13653348465179,-0.220271919309871,2
"469",0,1,0,1,1,0,1,1,0,1,0,4,5,2,5,3,4,5,4,4,4,40,0,20,40,1,2,3,2,2,6,-0.067668909918958,-0.0489553910897263,-0.402026295228736,1.22190612805512,-1.17025763537062,-0.727104112557179,2
"470",0,0,0,1,1,1,1,0,0,1,0,2,3,2,4,3,2,2,1,2,6,25,5,20,50,1,2,3,2,2,6,-0.750342150763651,-1.56248711379418,-0.704204729656897,0.0735236684348223,-0.678777488683095,-0.727104112557179,1
