id,cs,alt,choice,none,price,battery1,battery2,battery3,battery4,weight1,weight2,weight3,sound1,sound2,sound3
1028,4,2,1,0,90,0,1,0,0,0,0,0,0,1,0
1028,4,3,0,0,110,1,0,0,0,0,0,0,0,0,0
1028,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1028,5,1,1,0,90,0,0,0,1,1,0,0,0,0,1
1028,5,2,0,0,150,0,1,0,0,0,0,1,1,0,0
1028,5,3,0,0,130,0,0,0,0,0,1,0,0,0,0
1028,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1028,6,1,0,0,110,1,0,0,0,0,0,0,0,1,0
1028,6,2,0,0,70,0,0,0,0,0,0,1,0,0,1
1028,6,3,1,0,90,0,0,1,0,0,1,0,1,0,0
1028,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1028,7,1,0,0,150,0,0,0,0,1,0,0,0,1,0
1028,7,2,0,0,150,0,1,0,0,0,0,1,0,0,1
1028,7,3,1,0,70,0,0,0,1,0,0,0,0,0,0
1028,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1028,8,1,0,0,130,1,0,0,0,0,1,0,1,0,0
1028,8,2,0,0,110,1,0,0,0,1,0,0,0,1,0
1028,8,3,1,0,70,0,0,1,0,0,0,0,1,0,0
1028,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1028,9,1,0,0,130,1,0,0,0,0,0,1,0,1,0
1028,9,2,0,0,150,0,0,1,0,1,0,0,1,0,0
1028,9,3,1,0,110,0,0,0,1,0,0,1,0,0,0
1028,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1028,10,1,0,0,90,0,1,0,0,0,0,1,0,0,1
1028,10,2,0,0,110,0,0,0,1,0,1,0,0,0,1
1028,10,3,1,0,70,0,0,0,0,0,0,0,0,0,0
1028,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1028,11,1,0,0,110,0,1,0,0,0,0,0,0,0,0
1028,11,2,1,0,70,0,0,1,0,1,0,0,0,0,1
1028,11,3,0,0,90,0,0,1,0,0,1,0,0,1,0
1028,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1028,12,1,0,0,150,1,0,0,0,0,0,1,0,0,0
1028,12,2,0,0,130,0,1,0,0,1,0,0,0,1,0
1028,12,3,1,0,130,0,0,0,0,0,1,0,1,0,0
1028,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1036,1,1,1,0,70,0,0,1,0,0,1,0,0,0,1
1036,1,2,0,0,110,0,1,0,0,0,0,1,0,0,0
1036,1,3,0,0,150,1,0,0,0,1,0,0,0,1,0
1036,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1036,2,1,1,0,90,0,0,0,1,0,0,0,0,0,1
1036,2,2,0,0,150,1,0,0,0,1,0,0,1,0,0
1036,2,3,0,0,130,0,0,0,0,1,0,0,0,0,0
1036,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1036,3,1,0,0,90,0,0,0,1,0,0,0,0,0,0
1036,3,2,0,0,130,0,1,0,0,0,0,1,1,0,0
1036,3,3,1,0,70,0,0,0,0,0,1,0,0,1,0
1036,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1036,4,1,0,0,70,1,0,0,0,0,0,0,0,1,0
1036,4,2,0,0,110,0,1,0,0,0,0,0,0,0,1
1036,4,3,0,0,150,0,0,0,1,0,0,1,0,0,0
1036,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1036,5,1,0,0,110,0,0,1,0,0,0,0,0,0,0
1036,5,2,0,0,90,1,0,0,0,1,0,0,0,0,0
1036,5,3,0,0,130,0,0,0,0,0,1,0,0,1,0
1036,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1036,6,1,0,0,90,1,0,0,0,0,0,1,0,0,1
1036,6,2,0,0,130,0,0,0,0,1,0,0,1,0,0
1036,6,3,0,0,110,0,0,1,0,0,1,0,0,1,0
1036,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1036,7,1,1,0,70,0,0,1,0,1,0,0,0,1,0
1036,7,2,0,0,70,0,0,0,1,0,0,1,1,0,0
1036,7,3,0,0,150,1,0,0,0,0,1,0,1,0,0
1036,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1036,8,1,0,0,130,0,0,0,1,0,1,0,0,0,0
1036,8,2,0,0,150,0,1,0,0,0,0,1,0,0,1
1036,8,3,0,0,110,0,0,0,1,0,0,0,0,0,1
1036,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1036,9,1,0,0,130,0,1,0,0,1,0,0,0,0,1
1036,9,2,0,0,90,1,0,0,0,0,1,0,1,0,0
1036,9,3,0,0,90,0,0,0,0,0,0,0,0,1,0
1036,9,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1036,10,1,1,0,70,0,0,1,0,0,0,1,0,0,0
1036,10,2,0,0,110,0,0,0,1,0,0,1,0,0,1
1036,10,3,0,0,150,0,1,0,0,0,1,0,0,0,0
1036,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1036,11,1,0,0,110,0,0,0,0,0,1,0,1,0,0
1036,11,2,0,0,90,0,1,0,0,0,0,0,0,1,0
1036,11,3,1,0,70,1,0,0,0,1,0,0,0,0,0
1036,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1036,12,1,0,0,130,0,1,0,0,0,0,1,0,1,0
1036,12,2,0,0,150,0,0,1,0,1,0,0,0,1,0
1036,12,3,0,0,130,0,0,0,0,0,0,0,1,0,0
1036,12,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1038,1,1,0,0,70,0,1,0,0,0,0,0,0,0,1
1038,1,2,1,0,110,0,0,0,1,0,1,0,0,0,0
1038,1,3,0,0,90,0,0,0,0,0,0,1,1,0,0
1038,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1038,2,1,0,0,90,0,0,1,0,1,0,0,0,1,0
1038,2,2,1,0,110,0,0,0,0,0,0,0,0,0,1
1038,2,3,0,0,150,1,0,0,0,0,0,1,0,0,0
1038,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1038,3,1,0,0,70,0,1,0,0,0,1,0,0,1,0
1038,3,2,1,0,130,0,0,0,0,1,0,0,0,0,0
1038,3,3,0,0,150,1,0,0,0,0,0,1,1,0,0
1038,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1038,4,1,1,0,110,0,0,1,0,0,1,0,0,0,1
1038,4,2,0,0,90,0,0,0,1,1,0,0,1,0,0
1038,4,3,0,0,130,1,0,0,0,0,0,1,0,0,0
1038,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1038,5,1,0,0,70,1,0,0,0,1,0,0,0,0,1
1038,5,2,0,0,150,0,0,0,1,0,1,0,0,1,0
1038,5,3,0,0,110,0,0,0,0,0,0,0,1,0,0
1038,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1038,6,1,1,0,90,0,0,0,1,0,1,0,0,0,0
1038,6,2,0,0,70,0,0,0,0,0,0,0,0,1,0
1038,6,3,0,0,130,0,0,1,0,0,0,1,0,0,1
1038,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1038,7,1,0,0,70,0,0,0,1,1,0,0,1,0,0
1038,7,2,1,0,90,0,1,0,0,0,0,0,0,0,0
1038,7,3,0,0,130,1,0,0,0,1,0,0,0,0,1
1038,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1038,8,1,0,0,90,0,0,1,0,0,0,0,1,0,0
1038,8,2,0,0,130,0,1,0,0,0,0,1,0,1,0
1038,8,3,1,0,110,0,0,0,0,0,1,0,0,0,0
1038,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1038,9,1,0,0,150,1,0,0,0,0,0,0,0,0,0
1038,9,2,0,0,110,1,0,0,0,0,1,0,0,1,0
1038,9,3,0,0,150,0,0,1,0,0,0,1,1,0,0
1038,9,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1038,10,1,0,0,90,0,1,0,0,0,0,1,0,0,1
1038,10,2,1,0,110,0,0,0,1,1,0,0,0,0,1
1038,10,3,0,0,70,0,1,0,0,0,0,0,1,0,0
1038,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1038,11,1,0,0,90,0,0,1,0,0,1,0,0,1,0
1038,11,2,0,0,150,0,0,0,1,0,1,0,1,0,0
1038,11,3,1,0,70,0,0,1,0,1,0,0,0,0,0
1038,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1038,12,1,0,0,150,0,0,0,1,0,0,0,0,0,1
1038,12,2,1,0,70,0,0,0,0,0,0,1,0,0,0
1038,12,3,0,0,110,0,0,0,0,1,0,0,0,0,1
1038,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1040,1,1,0,0,130,0,1,0,0,0,1,0,0,0,0
1040,1,2,1,0,70,0,0,0,0,0,0,0,0,1,0
1040,1,3,0,0,150,0,0,1,0,0,1,0,0,0,1
1040,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1040,2,1,0,0,130,0,0,0,1,0,0,1,0,1,0
1040,2,2,0,0,110,1,0,0,0,1,0,0,0,0,0
1040,2,3,1,0,90,1,0,0,0,1,0,0,1,0,0
1040,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1040,3,1,0,0,150,0,0,0,1,0,0,0,1,0,0
1040,3,2,0,0,90,0,0,0,0,0,0,1,0,0,0
1040,3,3,1,0,70,0,1,0,0,0,0,0,0,0,1
1040,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1040,4,1,0,0,150,0,0,1,0,0,0,1,0,1,0
1040,4,2,1,0,110,0,1,0,0,1,0,0,0,0,0
1040,4,3,0,0,130,1,0,0,0,0,1,0,0,0,1
1040,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1040,5,1,0,0,90,0,1,0,0,0,1,0,1,0,0
1040,5,2,1,0,70,0,0,0,1,1,0,0,0,0,1
1040,5,3,0,0,110,0,0,1,0,0,0,1,0,0,1
1040,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1040,6,1,0,0,150,0,0,1,0,0,0,0,0,0,0
1040,6,2,0,0,110,0,0,0,0,0,0,1,1,0,0
1040,6,3,1,0,70,0,0,0,1,0,0,0,0,1,0
1040,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1040,7,1,0,0,70,1,0,0,0,0,0,1,1,0,0
1040,7,2,0,0,130,0,1,0,0,1,0,0,0,1,0
1040,7,3,1,0,90,0,0,0,0,0,1,0,0,0,0
1040,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1040,8,1,0,0,130,0,0,1,0,1,0,0,1,0,0
1040,8,2,0,0,110,1,0,0,0,0,0,0,0,0,0
1040,8,3,1,0,90,0,0,0,1,1,0,0,0,1,0
1040,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1040,9,1,1,0,90,0,0,1,0,0,0,1,0,0,1
1040,9,2,0,0,110,0,1,0,0,0,0,0,1,0,0
1040,9,3,0,0,150,0,0,0,0,0,1,0,0,0,1
1040,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1040,10,1,0,0,130,0,0,0,1,0,0,0,0,0,1
1040,10,2,0,0,150,0,1,0,0,0,0,1,0,0,0
1040,10,3,1,0,70,0,0,0,1,0,1,0,0,1,0
1040,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1040,11,1,0,0,110,0,0,0,1,0,1,0,1,0,0
1040,11,2,0,0,70,1,0,0,0,0,1,0,0,1,0
1040,11,3,1,0,70,0,0,0,0,1,0,0,0,0,1
1040,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1040,12,1,0,0,130,0,0,1,0,0,0,1,1,0,0
1040,12,2,1,0,90,0,0,0,0,0,0,0,0,0,0
1040,12,3,0,0,110,0,1,0,0,1,0,0,0,1,0
1040,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1043,1,1,0,0,130,0,0,0,1,0,0,0,0,1,0
1043,1,2,1,0,90,0,0,0,0,0,1,0,0,0,0
1043,1,3,0,0,70,1,0,0,0,0,0,1,1,0,0
1043,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1043,2,1,0,0,150,0,1,0,0,0,0,1,0,1,0
1043,2,2,0,0,90,0,1,0,0,1,0,0,0,0,0
1043,2,3,0,0,70,0,0,1,0,0,1,0,0,0,1
1043,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1043,3,1,0,0,110,1,0,0,0,0,0,0,0,0,0
1043,3,2,0,0,130,1,0,0,0,0,1,0,1,0,0
1043,3,3,1,0,150,0,0,0,1,1,0,0,0,0,1
1043,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1043,4,1,1,0,90,0,0,1,0,1,0,0,0,0,0
1043,4,2,0,0,130,0,0,0,1,0,0,0,0,1,0
1043,4,3,0,0,110,0,0,1,0,0,0,1,1,0,0
1043,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1043,5,1,0,0,70,0,0,1,0,1,0,0,0,1,0
1043,5,2,0,0,70,0,0,0,0,0,0,1,0,0,1
1043,5,3,1,0,130,0,1,0,0,0,1,0,0,0,0
1043,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1043,6,1,0,0,90,0,1,0,0,0,0,1,0,1,0
1043,6,2,1,0,70,0,0,0,1,0,1,0,0,0,1
1043,6,3,0,0,110,0,0,0,0,0,0,0,1,0,0
1043,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1043,7,1,0,0,130,1,0,0,0,1,0,0,0,0,1
1043,7,2,0,0,150,0,0,0,1,1,0,0,1,0,0
1043,7,3,0,0,90,0,0,0,0,0,1,0,0,0,1
1043,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1043,8,1,1,0,110,0,0,0,0,1,0,0,0,1,0
1043,8,2,0,0,130,1,0,0,0,0,0,0,1,0,0
1043,8,3,0,0,150,0,0,1,0,0,0,1,0,0,0
1043,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1043,9,1,0,0,110,0,0,0,0,0,0,1,1,0,0
1043,9,2,1,0,90,0,0,0,1,0,0,0,0,0,1
1043,9,3,0,0,130,1,0,0,0,0,1,0,0,1,0
1043,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1043,10,1,0,0,150,0,1,0,0,0,0,0,1,0,0
1043,10,2,1,0,110,0,0,1,0,0,0,0,0,0,0
1043,10,3,0,0,70,0,1,0,0,1,0,0,0,0,0
1043,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1043,11,1,0,0,90,1,0,0,0,0,0,1,0,1,0
1043,11,2,1,0,130,0,0,0,1,0,1,0,0,0,1
1043,11,3,0,0,150,0,0,1,0,0,0,0,1,0,0
1043,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1043,12,1,0,0,70,0,1,0,0,0,1,0,0,0,1
1043,12,2,1,0,70,0,0,1,0,0,0,0,0,1,0
1043,12,3,0,0,150,0,0,0,0,1,0,0,0,0,0
1043,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1045,1,1,0,0,70,1,0,0,0,1,0,0,1,0,0
1045,1,2,1,0,130,0,0,0,0,0,1,0,0,1,0
1045,1,3,0,0,150,0,0,1,0,0,0,0,0,0,0
1045,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1045,2,1,1,0,70,0,0,0,0,0,1,0,1,0,0
1045,2,2,0,0,130,0,1,0,0,0,0,1,0,1,0
1045,2,3,0,0,110,0,0,1,0,0,1,0,0,0,0
1045,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1045,3,1,1,0,90,0,0,0,0,0,0,0,0,1,0
1045,3,2,0,0,90,0,1,0,0,1,0,0,0,0,1
1045,3,3,0,0,150,0,0,0,1,0,0,1,1,0,0
1045,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1045,4,1,0,0,130,0,0,1,0,0,0,1,0,0,1
1045,4,2,0,0,130,0,1,0,0,1,0,0,0,0,0
1045,4,3,1,0,110,0,0,0,1,0,0,1,1,0,0
1045,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1045,5,1,1,0,90,0,0,1,0,0,0,0,0,1,0
1045,5,2,0,0,110,1,0,0,0,0,0,0,0,0,1
1045,5,3,0,0,150,0,0,0,0,0,1,0,1,0,0
1045,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1045,6,1,0,0,110,0,1,0,0,0,0,1,0,1,0
1045,6,2,1,0,130,0,0,1,0,1,0,0,0,0,0
1045,6,3,0,0,150,0,0,0,1,0,1,0,0,0,1
1045,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1045,7,1,0,0,150,0,0,0,1,0,0,1,0,0,1
1045,7,2,1,0,70,0,1,0,0,0,0,0,1,0,0
1045,7,3,0,0,90,1,0,0,0,1,0,0,0,0,0
1045,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1045,8,1,0,0,90,0,0,1,0,1,0,0,1,0,0
1045,8,2,0,0,110,0,0,0,0,0,1,0,0,0,0
1045,8,3,1,0,70,0,0,0,1,1,0,0,0,1,0
1045,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1045,9,1,0,0,130,0,1,0,0,0,0,1,0,0,1
1045,9,2,1,0,90,0,0,1,0,0,1,0,1,0,0
1045,9,3,0,0,150,1,0,0,0,0,0,0,0,0,0
1045,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1045,10,1,1,0,70,0,0,0,1,0,0,0,0,1,0
1045,10,2,0,0,130,0,0,0,0,0,0,1,1,0,0
1045,10,3,0,0,150,0,0,0,0,0,0,0,0,0,0
1045,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1045,11,1,0,0,150,0,1,0,0,0,1,0,0,1,0
1045,11,2,0,0,110,1,0,0,0,0,0,1,0,1,0
1045,11,3,1,0,130,0,0,0,0,0,0,0,0,0,1
1045,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1045,12,1,1,0,70,0,0,1,0,0,1,0,1,0,0
1045,12,2,0,0,110,1,0,0,0,1,0,0,1,0,0
1045,12,3,0,0,110,0,0,0,1,1,0,0,0,0,1
1045,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1051,1,1,0,0,130,0,0,0,1,1,0,0,0,0,0
1051,1,2,1,0,90,0,0,0,0,0,0,1,0,0,1
1051,1,3,0,0,110,0,1,0,0,0,1,0,1,0,0
1051,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1051,2,1,1,0,70,0,0,0,1,0,0,1,0,0,0
1051,2,2,0,0,110,1,0,0,0,0,0,0,0,1,0
1051,2,3,0,0,150,0,0,0,0,1,0,0,1,0,0
1051,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1051,3,1,0,0,150,0,1,0,0,0,0,0,0,0,1
1051,3,2,0,0,130,0,1,0,0,0,1,0,0,0,0
1051,3,3,1,0,70,0,0,0,0,0,0,0,0,1,0
1051,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1051,4,1,0,0,130,0,0,1,0,0,1,0,1,0,0
1051,4,2,0,0,150,0,0,1,0,1,0,0,0,0,1
1051,4,3,1,0,90,1,0,0,0,0,0,1,0,1,0
1051,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1051,5,1,0,0,130,1,0,0,0,0,1,0,0,1,0
1051,5,2,0,0,110,0,0,0,1,0,0,1,1,0,0
1051,5,3,1,0,70,0,0,0,0,0,0,1,0,0,1
1051,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1051,6,1,0,0,130,0,0,0,1,1,0,0,1,0,0
1051,6,2,0,0,150,0,0,1,0,0,0,0,0,0,0
1051,6,3,1,0,70,0,0,0,0,0,1,0,0,0,1
1051,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1051,7,1,0,0,110,1,0,0,0,1,0,0,0,0,1
1051,7,2,1,0,90,0,1,0,0,1,0,0,0,0,0
1051,7,3,0,0,150,0,0,0,1,0,0,0,0,1,0
1051,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1051,8,1,0,0,110,0,0,0,0,0,0,0,1,0,0
1051,8,2,1,0,70,1,0,0,0,0,1,0,0,0,0
1051,8,3,0,0,130,0,0,1,0,0,0,1,1,0,0
1051,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1051,9,1,0,0,90,0,0,0,0,1,0,0,1,0,0
1051,9,2,1,0,70,0,0,0,1,1,0,0,0,1,0
1051,9,3,0,0,90,0,1,0,0,0,0,0,0,0,1
1051,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1051,10,1,1,0,130,0,0,0,0,0,1,0,0,0,0
1051,10,2,0,0,150,1,0,0,0,1,0,0,1,0,0
1051,10,3,0,0,110,0,1,0,0,0,0,1,0,0,1
1051,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1051,11,1,0,0,150,1,0,0,0,0,0,0,0,0,1
1051,11,2,1,0,110,0,0,1,0,0,0,1,0,0,0
1051,11,3,0,0,110,0,1,0,0,0,1,0,0,1,0
1051,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1051,12,1,0,0,130,0,1,0,0,0,0,1,0,1,0
1051,12,2,1,0,70,0,0,1,0,1,0,0,0,1,0
1051,12,3,0,0,90,1,0,0,0,0,0,0,0,0,0
1051,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1053,1,1,0,0,90,0,0,0,0,1,0,0,0,0,0
1053,1,2,0,0,130,1,0,0,0,0,1,0,0,0,1
1053,1,3,0,0,110,0,0,1,0,1,0,0,0,0,0
1053,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1053,2,1,0,0,70,0,0,1,0,0,0,0,0,1,0
1053,2,2,0,0,90,0,0,0,1,0,0,0,0,0,0
1053,2,3,0,0,130,1,0,0,0,1,0,0,0,0,1
1053,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1053,3,1,0,0,150,0,1,0,0,0,0,1,0,0,0
1053,3,2,0,0,90,0,0,0,1,0,1,0,1,0,0
1053,3,3,0,0,110,0,0,1,0,0,1,0,0,1,0
1053,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1053,4,1,0,0,110,0,0,0,1,0,0,1,0,0,1
1053,4,2,0,0,150,0,1,0,0,1,0,0,0,1,0
1053,4,3,0,0,70,0,0,0,0,0,0,0,1,0,0
1053,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1053,5,1,0,0,130,1,0,0,0,0,0,0,0,1,0
1053,5,2,0,0,110,0,1,0,0,0,0,1,0,0,0
1053,5,3,0,0,70,1,0,0,0,1,0,0,1,0,0
1053,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1053,6,1,0,0,130,0,1,0,0,1,0,0,0,0,1
1053,6,2,0,0,90,0,0,0,0,0,0,1,0,0,0
1053,6,3,0,0,150,0,0,1,0,0,1,0,0,1,0
1053,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1053,7,1,0,0,90,1,0,0,0,0,1,0,0,0,1
1053,7,2,0,0,150,0,0,1,0,0,0,0,0,0,0
1053,7,3,0,0,70,0,0,0,1,0,0,0,1,0,0
1053,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1053,8,1,0,0,150,1,0,0,0,1,0,0,1,0,0
1053,8,2,0,0,130,0,0,0,1,0,0,1,0,1,0
1053,8,3,0,0,110,0,1,0,0,0,1,0,0,0,1
1053,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1053,9,1,0,0,130,0,0,0,0,0,1,0,0,0,1
1053,9,2,0,0,110,0,0,0,0,1,0,0,0,0,0
1053,9,3,0,0,90,0,0,1,0,0,0,1,1,0,0
1053,9,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1053,10,1,0,0,90,0,0,0,1,0,0,0,0,0,1
1053,10,2,0,0,70,1,0,0,0,1,0,0,0,1,0
1053,10,3,0,0,110,0,0,1,0,0,0,1,1,0,0
1053,10,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1053,11,1,0,0,150,0,1,0,0,0,0,0,0,0,0
1053,11,2,0,0,110,0,0,0,1,0,1,0,0,1,0
1053,11,3,0,0,130,0,1,0,0,0,1,0,0,0,0
1053,11,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1053,12,1,0,0,90,1,0,0,0,0,0,1,0,0,0
1053,12,2,0,0,70,0,0,0,0,0,0,0,0,0,1
1053,12,3,0,0,130,0,0,0,1,1,0,0,0,1,0
1053,12,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1054,1,1,0,0,150,0,0,0,0,0,1,0,1,0,0
1054,1,2,1,0,70,0,0,1,0,0,0,1,0,0,1
1054,1,3,0,0,130,1,0,0,0,0,0,0,1,0,0
1054,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1054,2,1,0,0,90,0,1,0,0,0,1,0,1,0,0
1054,2,2,0,0,150,1,0,0,0,0,0,1,0,1,0
1054,2,3,1,0,70,0,0,1,0,1,0,0,0,0,1
1054,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1054,3,1,0,0,110,0,0,0,1,0,0,1,0,1,0
1054,3,2,1,0,70,0,1,0,0,0,0,0,0,0,0
1054,3,3,0,0,90,0,0,0,0,1,0,0,1,0,0
1054,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1054,4,1,0,0,150,0,0,0,1,1,0,0,0,0,1
1054,4,2,1,0,130,0,1,0,0,0,1,0,0,0,0
1054,4,3,0,0,110,0,0,0,0,1,0,0,0,1,0
1054,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1054,5,1,0,0,130,0,0,0,1,0,0,1,1,0,0
1054,5,2,1,0,70,0,0,1,0,0,1,0,0,0,0
1054,5,3,0,0,110,1,0,0,0,0,0,0,0,1,0
1054,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1054,6,1,1,0,110,0,0,0,0,0,0,0,0,0,0
1054,6,2,0,0,150,0,0,0,1,0,0,1,1,0,0
1054,6,3,0,0,90,0,0,1,0,0,0,0,0,0,1
1054,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1054,7,1,1,0,90,0,0,0,1,1,0,0,0,0,0
1054,7,2,0,0,150,0,0,1,0,0,0,1,0,0,1
1054,7,3,0,0,70,0,1,0,0,0,1,0,0,1,0
1054,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1054,8,1,0,0,150,1,0,0,0,0,1,0,0,1,0
1054,8,2,1,0,70,0,1,0,0,0,0,0,0,0,1
1054,8,3,0,0,130,0,0,0,0,0,0,1,1,0,0
1054,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1054,9,1,0,0,130,0,0,0,0,0,0,0,0,1,0
1054,9,2,1,0,110,1,0,0,0,0,1,0,0,0,0
1054,9,3,0,0,90,0,0,1,0,1,0,0,0,0,1
1054,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1054,10,1,0,0,110,0,1,0,0,0,1,0,1,0,0
1054,10,2,1,0,70,0,0,0,1,1,0,0,0,0,1
1054,10,3,0,0,150,0,0,1,0,1,0,0,1,0,0
1054,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1054,11,1,0,0,130,1,0,0,0,0,0,1,0,0,0
1054,11,2,0,0,90,0,0,0,0,0,0,1,0,0,1
1054,11,3,1,0,70,0,0,0,1,1,0,0,0,0,0
1054,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1054,12,1,0,0,110,0,1,0,0,0,0,0,0,1,0
1054,12,2,0,0,90,1,0,0,0,0,0,0,1,0,0
1054,12,3,1,0,150,0,0,0,0,0,0,1,0,1,0
1054,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1057,1,1,1,0,130,1,0,0,0,1,0,0,0,0,0
1057,1,2,0,0,70,0,0,1,0,0,1,0,0,1,0
1057,1,3,0,0,110,0,1,0,0,0,0,0,0,0,0
